,expanded states,used states,expanded transitions,used transitions,synthesis time(ms),findNewGoals,findNewErrors,propagateGoals,propagateErrors,memory(mb),heuristic time(ms),algorithm,heuristic,problem,n,k
18,114.0,63.0,186.0,84.0,114.0,44.0,0.0,1.0,17.0,29.14,0.0,new,r,TA,2,4
19,125.0,75.0,206.0,106.0,134.0,50.0,0.0,1.0,17.0,11.07,0.0,new,r,TA,2,5
20,131.0,81.0,215.0,115.0,133.0,51.0,0.0,1.0,16.0,12.19,2.0,new,r,TA,2,6
21,140.0,87.0,230.0,124.0,141.0,54.0,0.0,1.0,17.0,15.25,0.0,new,r,TA,2,7
22,148.0,93.0,243.0,133.0,147.0,57.0,0.0,1.0,17.0,17.37,2.0,new,r,TA,2,8
23,158.0,99.0,260.0,142.0,154.0,61.0,0.0,1.0,18.0,19.5,1.0,new,r,TA,2,9
24,166.0,102.0,273.0,145.0,166.0,64.0,0.0,1.0,18.0,22.58,2.0,new,r,TA,2,10
25,172.0,105.0,281.0,147.0,172.0,63.0,0.0,1.0,19.0,23.72,2.0,new,r,TA,2,11
26,178.0,111.0,290.0,156.0,173.0,66.0,0.0,1.0,17.0,26.83,1.0,new,r,TA,2,12
27,187.0,117.0,305.0,165.0,180.0,70.0,0.0,1.0,17.0,29.96,1.0,new,r,TA,2,13
28,196.0,129.0,321.0,187.0,198.0,75.0,0.0,1.0,17.0,33.11,2.0,new,r,TA,2,14
29,203.0,135.0,332.0,196.0,212.0,77.0,0.0,1.0,17.0,36.26,3.0,new,r,TA,2,15
30,479.0,171.0,947.0,269.0,596.0,312.0,0.0,1.0,69.0,43.08,5.0,new,r,TA,3,1
31,532.0,199.0,1074.0,324.0,677.0,348.0,0.0,1.0,74.0,95.15,4.0,new,r,TA,3,2
32,867.0,168.0,2053.0,256.0,1434.0,774.0,0.0,1.0,178.0,27.74,6.0,new,r,TA,3,3
33,619.0,253.0,1221.0,424.0,809.0,393.0,0.0,1.0,63.0,20.09,1.0,new,r,TA,3,4
34,682.0,191.0,1371.0,275.0,975.0,442.0,0.0,1.0,77.0,111.21,4.0,new,r,TA,3,5
35,733.0,319.0,1485.0,552.0,1088.0,469.0,0.0,1.0,72.0,25.58,5.0,new,r,TA,3,6
36,778.0,222.0,1604.0,335.0,1069.0,505.0,0.0,1.0,103.0,78.92,7.0,new,r,TA,3,7
37,819.0,376.0,1641.0,661.0,1186.0,530.0,0.0,1.0,77.0,131.05,6.0,new,r,TA,3,8
38,868.0,409.0,1752.0,723.0,1504.0,573.0,0.0,1.0,72.0,142.7,4.0,new,r,TA,3,9
39,930.0,280.0,1877.0,418.0,1516.0,608.0,0.0,1.0,70.0,170.03,6.0,new,r,TA,3,10
40,978.0,470.0,2017.0,848.0,1524.0,639.0,0.0,1.0,111.0,86.32,7.0,new,r,TA,3,11
41,1033.0,499.0,2089.0,894.0,1596.0,638.0,0.0,1.0,109.0,164.86,5.0,new,r,TA,3,12
42,1094.0,529.0,2220.0,951.0,1845.0,693.0,0.0,1.0,97.0,138.16,7.0,new,r,TA,3,13
43,1128.0,558.0,2313.0,1005.0,1872.0,731.0,0.0,1.0,93.0,48.36,4.0,new,r,TA,3,14
44,1197.0,589.0,2429.0,1065.0,2030.0,748.0,0.0,1.0,134.0,187.09,8.0,new,r,TA,3,15
45,2089.0,476.0,5017.0,855.0,6777.0,2045.0,0.0,1.0,275.0,41.94,8.0,new,r,TA,4,1
46,2284.0,563.0,5235.0,991.0,7187.0,2020.0,0.0,1.0,229.0,244.43,13.0,new,r,TA,4,2
47,2408.0,666.0,5469.0,1200.0,8061.0,2142.0,0.0,1.0,223.0,285.09,11.0,new,r,TA,4,3
48,2712.0,765.0,6292.0,1408.0,11067.0,2458.0,0.0,1.0,269.0,298.24,14.0,new,r,TA,4,4
49,2906.0,859.0,6711.0,1602.0,12748.0,2635.0,0.0,1.0,249.0,274.88,17.0,new,r,TA,4,5
50,3099.0,958.0,7137.0,1804.0,15498.0,2877.0,0.0,1.0,310.0,273.57,17.0,new,r,TA,4,6
51,3324.0,1067.0,8175.0,2118.0,22164.0,3426.0,0.0,1.0,371.0,327.52,10.0,new,r,TA,4,7
52,3507.0,586.0,8085.0,931.0,19594.0,3136.0,0.0,1.0,273.0,279.9,10.0,new,r,TA,4,8
53,3712.0,1243.0,8547.0,2391.0,22588.0,3356.0,0.0,1.0,244.0,294.43,19.0,new,r,TA,4,9
54,3923.0,1354.0,9056.0,2616.0,25012.0,3528.0,0.0,1.0,252.0,209.19,21.0,new,r,TA,4,10
55,4137.0,1455.0,9771.0,2903.0,32411.0,4040.0,0.0,1.0,415.0,229.26,21.0,new,r,TA,4,11
56,,,,,,,,,,,,new,r,TA,4,12
57,4536.0,1646.0,10418.0,3220.0,35152.0,4139.0,0.0,1.0,241.0,177.94,22.0,new,r,TA,4,13
58,4737.0,1742.0,10959.0,3420.0,40747.0,4387.0,0.0,1.0,293.0,205.14,28.0,new,r,TA,4,14
59,4965.0,1844.0,11969.0,3791.0,50303.0,4962.0,0.0,1.0,468.0,181.58,19.0,new,r,TA,4,15
60,8352.0,548.0,20783.0,804.0,142724.0,9171.0,0.0,1.0,567.0,314.66,55.0,new,r,TA,5,1
61,9054.0,654.0,22665.0,998.0,169258.0,9930.0,0.0,1.0,589.0,338.02,68.0,new,r,TA,5,2
62,9792.0,1698.0,24638.0,3180.0,219313.0,10971.0,0.0,1.0,687.0,334.31,72.0,new,r,TA,5,3
63,10391.0,1958.0,26179.0,3740.0,259433.0,11751.0,0.0,1.0,659.0,356.77,88.0,new,r,TA,5,4
64,11021.0,2232.0,27857.0,4334.0,300326.0,12498.0,0.0,1.0,599.0,346.24,79.0,new,r,TA,5,5
65,11796.0,2511.0,31941.0,5324.0,505522.0,15676.0,0.0,1.0,1014.0,368.0,104.0,new,r,TA,5,6
66,12541.0,2748.0,31745.0,5430.0,437948.0,14366.0,0.0,1.0,638.0,369.39,120.0,new,r,TA,5,7
67,13296.0,3022.0,33879.0,6092.0,466230.0,15256.0,0.0,1.0,665.0,356.82,134.0,new,r,TA,5,8
68,,,,,,,,,,,,new,r,TA,5,9
69,,,,,,,,,,,,new,r,TA,5,10
70,,,,,,,,,,,,new,r,TA,5,11
71,,,,,,,,,,,,new,r,TA,5,13
72,,,,,,,,,,,,new,r,TA,5,14
73,,,,,,,,,,,,new,r,TA,5,15
74,,,,,,,,,,,,new,r,TA,6,1
75,,,,,,,,,,,,new,r,TA,6,2
76,,,,,,,,,,,,new,r,TA,6,3
77,,,,,,,,,,,,new,r,TA,6,4
78,,,,,,,,,,,,new,r,TA,6,5
79,,,,,,,,,,,,new,r,TA,6,6
80,,,,,,,,,,,,new,r,TA,6,7
81,,,,,,,,,,,,new,r,TA,6,8
82,,,,,,,,,,,,new,r,TA,7,1
83,,,,,,,,,,,,new,r,TA,8,1
84,,,,,,,,,,,,new,r,TA,9,1
85,,,,,,,,,,,,new,r,TA,10,1
86,,,,,,,,,,,,new,r,TA,11,1
87,,,,,,,,,,,,new,r,TA,12,1
88,,,,,,,,,,,,new,r,TA,13,1
89,,,,,,,,,,,,new,r,TA,14,1
90,,,,,,,,,,,,new,r,TA,15,1
